Batch Size: 256	Seq Len: 32
 0.32 0.32 0.32 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39
 0.39 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.39
 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.42 0.42 0.42 0.42 0.42
 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.39 0.39 0.39 0.39 0.39 0.39 0.39
 0.39 0.39 0.39 0.39 0.39 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38
 0.38 0.38 0.38 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39
 0.39 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.34
 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.42 0.42 0.42
 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.41 0.41 0.41 0.41 0.41 0.41 0.41
 0.41 0.41 0.41 0.41 0.41 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39
 0.39 0.39 0.39 0.64 0.64 0.64 0.64 0.64 0.64 0.64 0.64 0.64 0.64 0.64
 0.64 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.55
 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.55 0.58 0.58 0.58
 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.61 0.61 0.61 0.61 0.61
 0.61 0.61 0.61 0.61 0.61 0.61 0.61 0.48 0.48 0.48 0.48 0.48 0.48 0.48
 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48
 0.48 0.48 0.48 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43
 0.43 0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.42
 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42
 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.47 0.47 0.47 0.47 0.47
 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.46 0.46 0.46 0.46 0.46 0.46 0.46
 0.46 0.46 0.46 0.46 0.46 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52
 0.52 0.52 0.52 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49
 0.49 0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.53
 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.47]"
"Generated: [0.3861709  0.3924011  0.3868349  0.38700002 0.3888813  0.39831284
 0.38627395 0.3958342  0.39517304 0.38964155 0.37706536 0.38272744
 0.3931987  0.38843507 0.39200148 0.39066434 0.38856086 0.39002386
 0.39959902 0.39098457 0.40148765 0.39683247 0.3947877  0.3924649
 0.3960128  0.39451694 0.3971017  0.39023232 0.38642877 0.38393444
 0.3885541  0.39245075 0.39973888 0.39039853 0.38766053 0.3895007
 0.40073422 0.3875404  0.39655414 0.39689088 0.3903057  0.37788552
 0.38456595 0.3938994  0.38860688 0.39226973 0.39097923 0.38859788
 0.3900263  0.39971417 0.39169997 0.40190864 0.39740932 0.39502302
 0.3931161  0.39604142 0.3945597  0.3971487  0.3903645  0.3864235
 0.3839348  0.38855737 0.39244318 0.39163095 0.39369535 0.39026627
 0.38974047 0.40115088 0.3879717  0.39662686 0.39715424 0.39006728
 0.37760496 0.3840036  0.3939108  0.38861895 0.39229217 0.39105496
 0.3885949  0.39003408 0.39970428 0.39153683 0.4018082  0.3972647
 0.39501938 0.3929758  0.39603257 0.3945514  0.39715227 0.39037436
 0.3864218  0.38393402 0.38855755 0.39244264 0.39162984 0.39581147
 0.38845816 0.3897578  0.4006047  0.38805726 0.3960807  0.3968441
 0.38991386 0.3775514  0.38420048 0.39392197 0.3886225  0.3923031
 0.3910831  0.38859755 0.3900265  0.39969617 0.39160383 0.40185055
 0.39732558 0.395035   0.39304355 0.39603758 0.39455676 0.39715493
 0.39038    0.3864218  0.38393468 0.38855928 0.39244583 0.39163306
 0.39581436 0.38194862 0.3888293  0.40066034 0.38861385 0.39639205
 0.39702868 0.39005962 0.3777321  0.38464767 0.39399052 0.38857695
 0.39228374 0.3910396  0.3885788  0.38999543 0.39966184 0.39169833
 0.40190893 0.3974212  0.39505145 0.39314547 0.3960449  0.39456394
 0.39715794 0.39038068 0.386422   0.3839348  0.3885595  0.39244556
 0.39163402 0.39581472 0.38194877 0.38574412 0.40094805 0.38721707
 0.39514518 0.39662263 0.38935268 0.37788203 0.38488385 0.3939362
 0.38849264 0.39227465 0.3909624  0.38856563 0.3899818  0.39964646
 0.39181265 0.40198836 0.3975324  0.39507288 0.39325923 0.3960537
 0.39457282 0.39716005 0.3903849  0.38642326 0.38393605 0.3885601
 0.3924464  0.39163598 0.39581627 0.381949   0.38574442 0.3876048
 0.3852669  0.39407602 0.3972056  0.388852   0.37760463 0.3848251
 0.3938986  0.38844982 0.3922471  0.39095744 0.38853315 0.38994226
 0.39953366 0.39184272 0.40202367 0.39761743 0.39509895 0.39336282
 0.3960567  0.39457634 0.39716026 0.39038643 0.38642392 0.38393697
 0.38856027 0.39244685 0.39163786 0.39581752 0.38194925 0.38574448
 0.38760492 0.3896768  0.3915497  0.39778864 0.38860068 0.3773211
 0.38451943 0.3937016  0.3882712  0.39225578 0.39111456 0.38849032
 0.38989407 0.39938343 0.39154413 0.40184724 0.39748788 0.39510906
 0.39326417 0.3960744  0.3945823  0.39719328 0.3903925  0.3864217
 0.38393107 0.3885572  0.39243847 0.3916303  0.39580938 0.38194913
 0.38574195 0.3876048  0.38967627 0.3917179  0.384981   0.38980404
 0.3918067  0.3956315  0.39387804 0.39188632 0.39635217 0.3820549
 0.3825458  0.38797387 0.38432422 0.3839445  0.38658893 0.3804716
 0.38408408 0.3821603  0.38700482 0.3816761  0.38856584 0.38949823
 0.38992378 0.39286694 0.3855066  0.38318682 0.38175473 0.38354528
 0.388928   0.387236   0.37854838 0.37828052 0.3815262  0.38196033
 0.39044464 0.39205265 0.3941883  0.39332914 0.39161828 0.39617777
 0.38188422 0.3822331  0.38785577 0.38427904 0.3838735  0.38644442
 0.38045928 0.38409823 0.3821637  0.38699913 0.3816665  0.3885631
 0.38947582 0.3898099  0.39270407 0.38379776 0.382368   0.3792631
 0.38170448 0.38738325 0.38603988 0.37750468 0.37780634 0.3805758
 0.38127235 0.39011684 0.39160827 0.39374202 0.39311734 0.39132205
 0.39613134 0.38176668 0.38200268 0.38776547 0.38424015 0.3838599
 0.38638428 0.38046202 0.38409728 0.3821631  0.38699874 0.38166708
 0.38856393 0.38947722 0.38978344 0.39271027 0.38380027 0.38446122
 0.38161966 0.3825212  0.38866702 0.38701317 0.37730947 0.37748283
 0.38036907 0.38140726 0.38990313 0.39133483 0.3940535  0.39331758
 0.39167038 0.3961065  0.38185996 0.3822721  0.3878648  0.3842322
 0.3838634  0.38645357 0.3804624  0.38409898 0.38216355 0.38699996
 0.38166767 0.38856295 0.3894766  0.38981867 0.3927157  0.38380796
 0.38447896 0.39136338 0.38347676 0.3883444  0.38675717 0.37719226
 0.37782854 0.38055828 0.38159704 0.38961804 0.39128685 0.39373383
 0.3931849  0.39142603 0.39610684 0.38180783 0.3821158  0.38780683
 0.38422474 0.38385916 0.38641623 0.3804664  0.3840994  0.38216352
 0.38700038 0.3816685  0.38856375 0.38947877 0.3898078  0.39272583
 0.3838145  0.38449723 0.39137778 0.39442998 0.38765115 0.3832345
 0.3746427  0.37478477 0.37755755 0.378998   0.38906944 0.39107978
 0.39368922 0.3931376  0.39139166 0.39621377 0.38188332 0.38217986
 0.38783726 0.38430062 0.38388202 0.38643718 0.380469   0.3841005
 0.38216445 0.38700095 0.38166884 0.38856456 0.38948166 0.3898205
 0.39274195 0.38382566 0.38452372 0.39139757 0.39443156 0.39010233
 0.3820091  0.3737937  0.37338454 0.3759458  0.37812153 0.3887463
 0.39085993 0.3935635  0.39303908 0.3911994  0.3962819  0.38189352
 0.3821092  0.38781476 0.38435155 0.38389403 0.38641608 0.38047555
 0.38410285 0.38216537 0.3870016  0.38166955 0.3885657  0.3894858
 0.38982064 0.39276496 0.38384095 0.38456193 0.391426   0.39443702
 0.3901017  0.39061067 0.37202471 0.3729205  0.37446883 0.3778787
 0.38724357 0.39101928 0.39357114 0.39308837 0.39121646 0.39629954
 0.3819315  0.38211727 0.3878167  0.38436177 0.38390094 0.3864295
 0.38047546 0.38409996 0.3821635  0.38700154 0.38166997 0.3885656
 0.38948926 0.38983402 0.39279416 0.38385972 0.3846075  0.3914585
 0.39444205 0.3900995  0.39060828 0.39567503]"
Accuracy: 0.42031872509960155
Video: uGu_10sucQo	Size: 537
"Ground Truth: [0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37
 0.37 0.37 0.37 0.37 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.26
 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.27 0.27 0.27 0.27 0.27
 0.27 0.27 0.27 0.27 0.27 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44
 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.32 0.32 0.32 0.32
 0.32 0.32 0.32 0.32 0.32 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37
 0.37 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.43 0.43 0.43
 0.43 0.43 0.43 0.43 0.43 0.43 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46
 0.46 0.46 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.46 0.46 0.46
 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.49 0.49 0.49 0.49 0.49 0.49 0.49
 0.49 0.49 0.49 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.35 0.35
 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.37
 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.46 0.46 0.46 0.46 0.46
 0.46 0.46 0.46 0.46 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.43 0.43 0.43 0.43 0.43
 0.43 0.43 0.43 0.43 0.43 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44
 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.5  0.5  0.5  0.5
 0.5  0.5  0.5  0.5  0.5  0.5  0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39
 0.39 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.45 0.45 0.45
 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.49 0.49 0.49 0.49 0.49 0.49 0.49
 0.49 0.49 0.43 0.43 0.43 0.43 0.43 0.43 0.51 0.51 0.51 0.51 0.51 0.51
 0.51 0.51 0.51 0.51 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46
 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.39 0.39 0.39 0.39 0.39
 0.39 0.39 0.39 0.39 0.39 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44
 0.44 0.44 0.44 0.44 0.44 0.44 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47
 0.47 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.44 0.44 0.44
 0.44 0.44 0.44 0.44 0.44 0.44 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48
 0.48 0.48 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.59 0.59
 0.59 0.59 0.59 0.59 0.59 0.59 0.59 0.54 0.54 0.54 0.54 0.54 0.54 0.54
 0.54 0.54 0.54 0.66 0.66 0.66 0.66 0.66 0.66 0.66 0.66 0.66 0.67 0.67
 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.67 0.43 0.43 0.43 0.43 0.43 0.43
 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.53
 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.48 0.48 0.48 0.48 0.48
 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.5
 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.47 0.47 0.47 0.47 0.47
 0.47 0.47 0.47 0.47 0.47 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38
 0.48 0.48 0.48 0.48 0.48]"
"Generated: [0.38413367 0.3847046  0.3874625  0.38731045 0.38446015 0.3837833
 0.38253444 0.38144866 0.38096568 0.37916347 0.38010216 0.38292155
 0.38701832 0.38280758 0.3850121  0.38493332 0.39001262 0.38840207
 0.38054165 0.38092902 0.38836497 0.38935593 0.38329482 0.382489
 0.38794187 0.38673884 0.3829738  0.38851085 0.38699004 0.38726544
 0.37906578 0.37899882 0.38447952 0.3900066  0.38875788 0.3853364
 0.38429543 0.38304523 0.38209778 0.3818368  0.37950984 0.3807225
 0.3836148  0.3876533  0.38306987 0.38530955 0.38513738 0.39020485
 0.38889527 0.38057974 0.38103944 0.3883867  0.38939214 0.38330373
 0.3824962  0.3879542  0.3867282  0.38296938 0.38851213 0.3869877
 0.3872627  0.37904757 0.37899575 0.38618475 0.39268574 0.39012614
 0.3863165  0.3847636  0.38352436 0.38347805 0.38375065 0.3803689
 0.382327   0.38543886 0.38911134 0.38378134 0.38599715 0.3854713
 0.39048257 0.38893646 0.38055426 0.3810472  0.3884057  0.3893979
 0.3833061  0.38249752 0.38796115 0.38672215 0.38296756 0.3885127
 0.38698673 0.38725883 0.37904888 0.37899572 0.38618332 0.3824773
 0.38948342 0.38554996 0.38394952 0.38264874 0.38285238 0.38320112
 0.37994203 0.38199455 0.38518506 0.38900995 0.38366437 0.38588592
 0.3853778  0.39042836 0.38890415 0.3805291  0.38102883 0.38839525
 0.38939613 0.38330543 0.3825031  0.38796648 0.38671964 0.38296634
 0.38850817 0.3869834  0.38725904 0.37905073 0.3789956  0.38618332
 0.3824832  0.38132513 0.3869791  0.38445655 0.3828995  0.3830553
 0.3834462  0.38022882 0.38233978 0.38546917 0.38922578 0.38384286
 0.38603526 0.3854255  0.3903945  0.38886657 0.38052493 0.38103387
 0.38840678 0.38939223 0.38330647 0.38250035 0.3879598  0.38672024
 0.38296762 0.3885108  0.38698232 0.3872616  0.37905663 0.37899655
 0.3861849  0.38256592 0.38164234 0.38289446 0.3847777  0.3828844
 0.38294962 0.3832885  0.3801272  0.38239813 0.38553518 0.3893985
 0.38390732 0.3860755  0.38540444 0.3903319  0.38876426 0.3804748
 0.38100383 0.38840446 0.38938564 0.38330734 0.3824987  0.38796043
 0.38672206 0.38296872 0.38851258 0.38698852 0.38726914 0.37911874
 0.3790048  0.3862057  0.3835416  0.3826592  0.38357192 0.38666132
 0.38667086 0.38430718 0.38394833 0.3806831  0.3827286  0.3858888
 0.38983005 0.38414124 0.38617316 0.3854453  0.39037353 0.38875312
 0.38046727 0.38100055 0.38840362 0.38938305 0.38330877 0.3825155
 0.38797885 0.38672268 0.3829704  0.38851762 0.38713282 0.38738462
 0.37970236 0.3791599  0.38634297 0.38497156 0.38300171 0.38360772
 0.38665166 0.39589858 0.3876135  0.3852552  0.38134155 0.38315475
 0.38600847 0.39001167 0.38425148 0.3861514  0.38534832 0.3901884
 0.3886657  0.380479   0.38099998 0.38842276 0.38937408 0.38336843
 0.3825578  0.38798937 0.38672635 0.38300955 0.38857937 0.3876171
 0.38784468 0.3801297  0.37962577 0.38637224 0.3851313  0.38302538
 0.38360837 0.38665193 0.3959072  0.39244762 0.38850668 0.38880917
 0.38836205 0.39262018 0.3919344  0.3895107  0.38835588 0.3926933
 0.38589576 0.37616834 0.3912017  0.38641086 0.38689336 0.3813328
 0.38840756 0.38796318 0.3909737  0.3870536  0.38664156 0.39187407
 0.39360002 0.39481974 0.38640028 0.39535525 0.38456544 0.38697717
 0.38733748 0.39653465 0.38859114 0.3871096  0.38696235 0.38058555
 0.38592443 0.38812652 0.39118895 0.3891472  0.38823685 0.38747922
 0.39185572 0.38546345 0.3755806  0.39048037 0.3860479  0.3867627
 0.3812627  0.38831586 0.38795838 0.39095145 0.3870389  0.38664508
 0.3918693  0.39360672 0.39482135 0.3863973  0.3953472  0.3846379
 0.3870869  0.38735175 0.39660522 0.3886031  0.38711113 0.38697138
 0.38058925 0.38393372 0.39177382 0.39203277 0.38853046 0.38768095
 0.38757914 0.39208895 0.3856001  0.3754472  0.39040336 0.3859005
 0.38680646 0.38123614 0.3883133  0.38794655 0.39094487 0.3870382
 0.3866398  0.39186776 0.39360482 0.39481723 0.38639855 0.39536217
 0.38464344 0.38709554 0.38735414 0.39661264 0.3886064  0.38711163
 0.38697204 0.3805895  0.3839339  0.3853838  0.3912297  0.3887117
 0.38721853 0.3873655  0.39259386 0.38575593 0.375938   0.39093217
 0.38603228 0.38723797 0.38120002 0.38836682 0.38791862 0.3909465
 0.38704303 0.38662824 0.3918668  0.39359802 0.3947996  0.38640198
 0.39538786 0.38464403 0.387097   0.38735628 0.39661503 0.3886108
 0.387112   0.3869717  0.38058916 0.38393328 0.3853832  0.38723707
 0.38857448 0.38680357 0.38790965 0.3923669  0.38641268 0.37590754
 0.39064232 0.3859344  0.38724408 0.38093424 0.3879438  0.38767484
 0.39072508 0.38695696 0.3865765  0.3917709  0.39348942 0.39475316
 0.38639203 0.39536926 0.3846419  0.3870974  0.38735723 0.39661595
 0.38861132 0.3871121  0.3869717  0.38058907 0.38393325 0.3853832
 0.38723698 0.39451453 0.38700166 0.3865324  0.39097852 0.38532582
 0.37501457 0.38962308 0.3855343  0.38720155 0.38082793 0.3877214
 0.38752836 0.39058518 0.38684762 0.3865319  0.39167872 0.3933662
 0.39466253 0.38636377 0.39533585 0.38463417 0.38709646 0.38735712
 0.396613   0.38860992 0.3871115  0.38697153 0.38058886 0.38393277
 0.38538232 0.38723627 0.394514   0.3919799  0.38707817 0.3901151
 0.38459873 0.37504885 0.3896025  0.38535446 0.38736895 0.38067025
 0.3874988  0.38733873 0.39040917 0.38670787 0.38645646 0.391557
 0.39320612 0.39454243 0.38633046 0.39531642 0.3846271  0.3870957
 0.38735843 0.39661092 0.38861105 0.3871116  0.38697138 0.38058865
 0.3839325  0.3853824  0.38723627 0.3945138  0.39197952 0.3865156
 0.3899246  0.3848702  0.37404966 0.3890007  0.385245   0.38751706
 0.38075858 0.38773936 0.38739687 0.39037865 0.38659835 0.38639593
 0.39149344 0.3931956  0.39461786 0.38630986 0.39545745 0.3846399
 0.3870994  0.38736182 0.3966067  0.3886094  0.38711235 0.3869719
 0.380589   0.38393295 0.3853831  0.38723612 0.39451385 0.3919792
 0.38651544 0.38289204 0.3926148  0.38736963 0.39413765 0.3867568
 0.38417777 0.3821958  0.38341472 0.37411544 0.38082358 0.37455878
 0.3760093  0.38502032 0.38333833 0.38276768 0.3846541  0.38441285
 0.376805   0.38035706 0.38574016 0.3840884  0.3836636  0.38709468
 0.38835523 0.38949215 0.39435056]"
Accuracy: 0.3966480446927374
Video: EE-bNr36nyA	Size: 555
"Ground Truth: [0.41 0.41 0.41 0.41 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43
 0.43 0.43 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47
 0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.24 0.24
 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24
 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.44 0.44 0.44 0.44 0.44 0.44
 0.44 0.44 0.44 0.44 0.44 0.44 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45
 0.45 0.45 0.45 0.45 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22
 0.22 0.22 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28
 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.26 0.26
 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26
 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.52 0.52 0.52 0.52 0.52 0.52
 0.52 0.52 0.52 0.52 0.52 0.52 0.62 0.62 0.62 0.62 0.62 0.62 0.62 0.62
 0.62 0.62 0.62 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57
 0.57 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.41
 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.34 0.34 0.34
 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.54 0.54 0.54 0.54 0.54
 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.5  0.5  0.5  0.5  0.5  0.5  0.5
 0.5  0.5  0.5  0.5  0.5  0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56
 0.56 0.56 0.56 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53
 0.53 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.24
 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.25 0.25 0.25
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.3  0.3  0.3  0.3  0.3
 0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.25 0.25 0.25 0.25 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22
 0.22 0.22 0.22 0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3
 0.3  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.49
 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.51 0.51 0.51
 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.32 0.32 0.32 0.32 0.32
 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.36 0.36 0.36 0.36 0.36 0.36 0.36
 0.36 0.36 0.36 0.36 0.36 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39
 0.39 0.39 0.39 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31
 0.31 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.57
 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.3  0.3  0.3
 0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.29 0.29 0.29 0.29 0.29
 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.54 0.54 0.54 0.54 0.54 0.54 0.54
 0.54 0.54 0.54 0.54 0.54 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51
 0.51 0.51 0.51 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47
 0.47 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.49
 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.33 0.33 0.33
 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33]"
"Generated: [0.3911385  0.38987675 0.38245007 0.37486044 0.38011807 0.38622716
 0.38573977 0.38326842 0.37456486 0.37125102 0.3782048  0.38550714
 0.39030018 0.39239112 0.39730445 0.3903261  0.39635262 0.39303434
 0.3875031  0.3840155  0.37870404 0.38319895 0.3838581  0.38367158
 0.38086912 0.3887307  0.39523795 0.39201882 0.39208886 0.3905568
 0.39028984 0.38751677 0.38717273 0.38293695 0.37634832 0.3816356
 0.38550556 0.38582727 0.38299295 0.3747086  0.37137973 0.37850082
 0.385747   0.3906108  0.39256698 0.3973763  0.39037988 0.39646256
 0.39315125 0.38763824 0.38413677 0.37880522 0.38328242 0.38392267
 0.38373226 0.380927   0.38878065 0.39528468 0.39202592 0.39209023
